epoch,train_loss,val_loss
1,35.10899431705475,26.392792419151025
2,24.972813260555267,25.15885603869403
3,24.130410265922546,24.436991073467112
4,23.658427906036376,23.772344130056876
5,23.108199262619017,23.289981382864493
6,22.762306487560274,22.843658147034823
7,22.413690412044524,22.485132729565656
8,22.00675983428955,22.191684246063232
9,21.86560356616974,22.351635685673468
10,21.58015328645706,21.78277925208763
11,21.244077003002168,21.322881910536026
12,20.946973931789397,21.29455617622093
13,20.8504447221756,21.58703878190782
14,20.734757053852082,20.97886246222037
15,20.487494862079622,20.726387006265146
16,20.403254520893096,20.704713291592068
17,20.20083212852478,20.36704844015616
18,20.198022603988647,20.36188832035771
19,20.013293814659118,20.49946433526498
20,19.961646294593812,20.24560794123897
21,19.899160826206206,20.30256308449639
22,19.758968830108643,20.268325946949147
23,19.74153777360916,20.095063103569878
24,19.628624892234804,19.939172232592547
25,19.575095188617706,20.003550511819345
26,19.4622776389122,20.241132382993346
27,19.395838856697083,19.83268126734981
28,19.3366228222847,20.21814582965992
29,19.320326912403107,19.957713921864826
30,19.201418590545654,19.949665661211366
31,19.190191435813905,19.62000180173803
32,19.137883818149568,19.613677819569904
33,19.08018000125885,19.554008925402606
34,19.034237790107728,19.60561626928824
35,18.93453230857849,19.5417230659061
36,18.89310928583145,19.48851631305836
37,18.876829659938814,19.59116795327928
38,18.823228335380556,19.38020501313386
39,18.800649571418763,19.423066669040256
40,18.72307997941971,19.469290874622487
41,18.681342566013335,19.446503904130722
42,18.639508748054503,19.37674563019364
43,18.607897424697875,19.15021264111554
44,18.604814171791077,19.19313736315127
45,18.527023482322694,19.323818621812045
46,18.46444149017334,19.202104330062866
47,18.435381090641023,19.215431389985262
48,18.408386445045473,19.100583650447703
49,18.398586201667786,19.250543779797024
50,18.40409556031227,19.135949064184118
51,18.021252357959746,18.91308903694153
52,17.978499519824982,18.8990137135541
53,17.966023910045624,18.903401304174352
54,17.946417343616485,18.89839713661759
55,17.93386994600296,18.882332254339147
56,17.924996918439867,18.860240432951187
57,17.91412833929062,18.87739932095563
58,17.905413657426834,18.876351842173822
59,17.89838771224022,18.86370716271577
60,17.89349291920662,18.864571809768677
61,17.883066004514696,18.853637977882666
62,17.873400628566742,18.869084508330733
63,17.86607204079628,18.866550083513612
64,17.859805434942245,18.871851947572495
65,17.853407269716264,18.869572047834044
66,17.844087982177733,18.84622699243051
67,17.840791994333266,18.834195499066954
68,17.83252509236336,18.837256917247064
69,17.824692404270174,18.843453266002513
70,17.817162770032883,18.835696829689873
71,17.815064865350724,18.82949276323672
72,17.806170749664307,18.821404112709892
73,17.79840146303177,18.832701020770603
74,17.79212843775749,18.82976441030149
75,17.789443844556807,18.823083886393793
76,17.78006120920181,18.816182065893102
77,17.773907053470612,18.820528586705525
78,17.772074991464613,18.821395450168186
79,17.7618316590786,18.829704302328604
80,17.758258438110353,18.818789764686866
81,17.752261143922805,18.834456205368042
82,17.741976034641265,18.820162932078045
83,17.736576491594313,18.79900676232797
84,17.73427641391754,18.80069265542207
85,17.733255392313005,18.795167004620588
86,17.723356121778487,18.813006807256627
87,17.722006493806838,18.80185831034625
88,17.711197620630266,18.796964009602863
89,17.70997108221054,18.7956546942393
90,17.702333533763884,18.791057480706108
91,17.701911133527755,18.806883891423542
92,17.691987425088882,18.787292065443815
93,17.687369680404665,18.783096172191478
94,17.681906473636626,18.79833392743711
95,17.67665354013443,18.7922519048055
96,17.67353120446205,18.772369172837998
97,17.663338446617125,18.772333427711768
98,17.661255037784578,18.778784169091118
99,17.656606644392014,18.77191276020474
100,17.650750666856766,18.78502110198692
101,17.618735313415527,18.749067615579676
102,17.61527591943741,18.745049052768284
103,17.611596083641054,18.750189118915134
104,17.611698704957963,18.748963285375524
105,17.609201127290724,18.7485004707619
106,17.60719011425972,18.749202684119897
107,17.609114158153535,18.7462453312344
108,17.6083646774292,18.745540583575213
109,17.60355424284935,18.748338240164298
110,17.604020071029662,18.743653182630187
111,17.606122785806654,18.748954463888097
112,17.605890053510667,18.747886101404827
113,17.601683127880097,18.745544380611843
114,17.60291904807091,18.74301788542006
115,17.60165230035782,18.74426742836281
116,17.60275520682335,18.75086564487881
117,17.600992757081986,18.74388629418832
118,17.600203812122345,18.746833951384932
119,17.59993245601654,18.74589944768835
120,17.599053579568864,18.749527242448593
121,17.59896456003189,18.74561650664718
122,17.5978322327137,18.746959527333576
123,17.59837657213211,18.742615858713787
124,17.597077941894533,18.747629086176556
125,17.59469039440155,18.748795800738865
126,17.59576357603073,18.742035344794946
127,17.592862641811372,18.73952720783375
128,17.592555850744247,18.746567372922545
129,17.59295807480812,18.742374773378724
130,17.594145226478577,18.74000699431808
131,17.591955381631852,18.744271366684526
132,17.590001595020293,18.746370183096992
133,17.58867186307907,18.738881093484384
134,17.58960140943527,18.742691684652257
135,17.5893795132637,18.740460907971418
136,17.588843721151353,18.745221553025424
137,17.58710475564003,18.74435164310314
138,17.588776189088822,18.746112434952348
139,17.586785435676575,18.74611269986188
140,17.586372900009156,18.740872957088328
141,17.58681270480156,18.744015013730085
142,17.585845118761064,18.736835064711393
143,17.58656546473503,18.74467891233939
144,17.584146237373353,18.74005608205442
145,17.583923131227493,18.74033859924034
146,17.582766586542128,18.74136675728692
147,17.583334159851074,18.7419540087382
148,17.581634253263474,18.74014060585587
149,17.581648337841035,18.739771004076356
150,17.580426371097566,18.743173387315537
151,17.578539609909058,18.736637751261394
152,17.576018339395524,18.7369390240422
153,17.573931401968004,18.737331478684037
154,17.5742506146431,18.73778391767431
155,17.57410792708397,18.738852500915527
156,17.57408074736595,18.736953258514404
157,17.575353068113326,18.737517215587474
158,17.57474520802498,18.737152028966833
159,17.57734822034836,18.737289508183796
160,17.57667508125305,18.736335551297223
161,17.575095319747923,18.737337527451693
162,17.574613308906557,18.73595580348262
163,17.575186717510224,18.73671841621399
164,17.575762164592742,18.737287750950568
165,17.574956971406937,18.73866993409616
166,17.57500227689743,18.737298568089802
167,17.575641566514967,18.736834031564218
168,17.573992931842803,18.73730587076258
169,17.5729582965374,18.736029704411823
170,17.573937463760377,18.73736384179857
171,17.574932545423508,18.737181698834455
172,17.5713968873024,18.738856112515485
173,17.57470331788063,18.737881775255556
174,17.571822941303253,18.737267123328316
175,17.575271105766298,18.737066516169794
176,17.573052722215653,18.737810558742947
177,17.57292268872261,18.73779288927714
178,17.575206738710403,18.738425396106862
179,17.572220653295517,18.737709610550493
180,17.574578446149825,18.738365597195095
181,17.57312126159668,18.73861798533687
182,17.572458904981612,18.73635953444022
183,17.572346180677414,18.737856520546806
184,17.572125554084778,18.7378447232423
185,17.57388702630997,18.736547443601822
186,17.571278047561645,18.736558658105356
187,17.571205186843873,18.737311036498458
188,17.572318536043166,18.736745481137877
189,17.57220466732979,18.7362568643358
190,17.573368036746977,18.73704085526643
191,17.573754292726516,18.736762788560654
192,17.574786019325256,18.73758743427418
193,17.57341347336769,18.736682220741553
194,17.571662801504136,18.73800946165014
195,17.570691728591918,18.73646668151573
196,17.571291828155516,18.737224499384563
197,17.57226880788803,18.737563036106252
198,17.57370380163193,18.737084415223862
199,17.574234932661057,18.7372919983334
200,17.572905564308165,18.737148540991324
