epoch,train_loss,val_loss
243,2.099857214609782,2.2180138561460705
244,2.0996173814137777,2.218009074529012
245,2.0995785296758016,2.218009610970815
246,2.0996155452728273,2.217984755833944
247,2.0993411521911622,2.217985091386018
248,2.099490972518921,2.217991179890103
249,2.099718858718872,2.2179947473384716
250,2.0996135040918986,2.2179881422607988
251,2.09941043249766,2.2179874314202204
252,2.099707589785258,2.217987780217771
253,2.1001995849609374,2.217987362985258
254,2.0997734247843423,2.2179865572187634
255,2.099592063268026,2.217986128948353
256,2.0997866468429565,2.2179874225899026
257,2.1000413955052695,2.21798692367695
258,2.099574194272359,2.2179877073676497
259,2.099583940823873,2.21798825484735
260,2.0994916922251385,2.21798915553976
261,2.0996175012588503,2.217990073892805
262,2.0996188186009723,2.217989632376918
263,2.09990766620636,2.2179882371867143
264,2.099618580818176,2.217988782458835
265,2.09994299697876,2.21798876259062
266,2.0997659660975136,2.2179888862150685
267,2.0996661806106567,2.217988144468378
268,2.099488306045532,2.217987115736361
269,2.0995207471847532,2.217986669805315
270,2.099652370770772,2.2179877824253507
271,2.0999418121973674,2.2179883784717984
272,2.0995736955006916,2.217988468982555
273,2.0996997537612914,2.217988285753462
274,2.099927460034688,2.2179884711901345
275,2.0995778643290204,2.2179870119801275
276,2.0995617764790855,2.2179864247639975
277,2.0996807260513304,2.217985702885522
278,2.0997606846491497,2.2179863960654647
279,2.0997325922648113,2.217986407103362
280,2.0996755186716713,2.2179872084546974
281,2.0997254546483357,2.217986117910456
282,2.0996236448287964,2.2179855704307556
283,2.099671186765035,2.217984919194822
284,2.0996084314982095,2.2179855042033725
285,2.0997308168411255,2.2179859280586243
286,2.099599152247111,2.2179862525728016
287,2.0996147247950234,2.217984579227589
288,2.0996727663675943,2.217983537250095
289,2.099863690376282,2.217983340775525
290,2.099340958595276,2.2179838992931225
291,2.099819719950358,2.217986285686493
292,2.0997147884368896,2.2179874270050615
293,2.0996182740529377,2.2179861664772034
294,2.099796301205953,2.217985950134419
295,2.0994153709411623,2.2179847094747753
296,2.0995856053034463,2.2179844269046076
297,2.099483962059021,2.217985166443719
298,2.0997382644017537,2.217986058305811
299,2.099728374481201,2.2179848573825978
300,2.099652832667033,2.2179845681896917
